Player Name,Team Initials,Appearances,Goals,Cards,Tournaments,Attack_Contribution,Goals_Score,Appearances_Score,Attack_Score,Experience_Score,Discipline_Score,Cluster
AZOFEIFA R.,CRC,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
AZPILICUETA,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
AZZOUZI,MAR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Aaron LAWRENCE,JAM,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aaron PADILLA,MEX,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Abdallah LAMRANI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdel Aziz SOULAYMANI,MAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Abdel Kader BEN BOUALI,FRA,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Abdel Rahman FAWZI,EGY,1,2,0,1,2.0,11.76470588235294,0.0,50.0,0.0,100.0,
Abdel SHARLI,EGY,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Abdelaziz BEN-TIFOUR,FRA,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Abdelfettah HOUDANI,MAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Abdelfettah RHIATI,MAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Abdelhamid SADMI,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelilah SABER,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdeljalil HADDA,MAR,3,2,1,1,0.6666666666666666,11.76470588235294,7.4074074074074066,16.666666666666664,0.0,87.5,2.0
Abdelkader EL BRAZI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelkader EL KHYATI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelkader HORR,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelkarim EL HADRIOUI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelkarim KRIMAU,MAR,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Abdellah BIDAR,MAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Abdellah MEDJADI,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdellah OURIAGHLI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelmajid BOUREBBOU,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdelmajid BOUYBOUD,MAR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Abdelmajid DOLMY,MAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Abdelmajid LAMRISS,MAR,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Abdelrazzak KHAIRI,MAR,4,2,1,1,0.5,11.76470588235294,11.11111111111111,12.5,0.0,87.5,2.0
Abdelslam LAGHRISSI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abderrahim OUAKILI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abderrhamane MAHJOUB,FRA,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Abdulaziz AL ANBARI,KUW,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Abdulaziz AL BALUSHI,KUW,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Abdulaziz MOHAMMED,KUW,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdullah AL DOSARI,KSA,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Abdullah MAYUF,KUW,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdullah SULTAN,UAE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdullah ZUBROMAWI,KSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abdulrahman AL HADDAD,UAE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Abel BALBO,ARG,12,0,0,2,0.0,0.0,40.74074074074074,0.0,25.0,100.0,1.0
Abiodun BARUWA,NGA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Achmad NAWIR,INH,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Adalbert DESU,ROU,2,1,0,1,0.5,5.88235294117647,3.7037037037037033,12.5,0.0,100.0,
Adalbert PULLOCK,ROU,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Adalbert STEINER,ROU,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Adalbert ZAFIROV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adam ADAM,KUW,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adam MUSIAL,POL,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
Adam NAWALKA,POL,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Adam WOLANIN,USA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adan GODOY,CHI,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Adel ABDELRAHMAN,EGY,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adel EL SELLIMI,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adelmo VIVAS,COL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adolf SCHERER,TCH,10,2,0,2,0.2,11.76470588235294,33.33333333333333,5.0,25.0,100.0,1.0
Adolf STELZER,SUI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adolfino CANETE,PAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Adolfo NEF,CHI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adolfo ZEOLI,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Adolfo ZUMELZU,ARG,5,2,0,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,100.0,0.0
Adolphe HUG,SUI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adri VAN KRAAY,NED,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Adri VAN TIGGELEN,NED,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Adriaan VAN MALE,NED,2,0,0,2,0.0,0.0,3.7037037037037033,0.0,25.0,100.0,
Adrian ALSTON,AUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adrian CHAVEZ,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Adrian ELRICK,NZL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Adrian ILIE,ROU,4,1,1,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,87.5,2.0
Adrian KNUP,SUI,4,2,1,1,0.5,11.76470588235294,11.11111111111111,12.5,0.0,87.5,2.0
Adrian POPESCU,ROU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Agne SIMONSSON,SWE,6,4,0,1,0.6666666666666666,23.52941176470588,18.51851851851852,16.666666666666664,0.0,100.0,0.0
Agrebi BEN REHAIEM,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Agustin MIRANDA,PAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aharon SHURUK,ISR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed AL TARABULSI,KUW,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed ALAOUI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed BAHJA,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed EL KASS,EGY,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed FARAS,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed JASSIM,IRQ,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed MASBAHI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ahmed RADHI,IRQ,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Ahmed RAMZY,EGY,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Ahmed SHOBEIR,EGY,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Ake ANDERSSON,SWE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ake JOHANSSON,SWE,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Akhrik TSVEIBA,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Akira NARAHASHI,JPN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Al HARKER,USA,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alaa MAYHOUB,EGY,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alain BOGHOSSIAN,FRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Alain COURIOL,FRA,7,1,0,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,100.0,0.0
Alain EYOBO MAKONGO,CMR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alain GEIGER,SUI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alain GIRESSE,FRA,14,3,1,2,0.2142857142857142,17.647058823529413,48.14814814814815,5.357142857142857,25.0,87.5,1.0
Alain SUTTER,SUI,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Alan A COURT,ENG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alan BALL,ENG,10,0,0,2,0.0,0.0,33.33333333333333,0.0,25.0,100.0,1.0
Alan BRAZIL,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alan HANSEN,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alan HODGKINSON,ENG,8,0,0,2,0.0,0.0,25.925925925925924,0.0,25.0,100.0,1.0
Alan KELLY JR.,IRL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alan KERNAGHAN,IRL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alan MULLERY,ENG,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Alan McDONALD,NIR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alan McINALLY,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alan McLOUGHLIN,IRL,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Alan PEACOCK,ENG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alan ROUGH,SCO,9,0,0,3,0.0,0.0,29.629629629629623,0.0,50.0,100.0,1.0
Alan SHEARER,ENG,4,1,1,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,87.5,2.0
Alberigo EVANI,ITA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Albert BRUELLS,FRG,10,1,0,2,0.1,5.88235294117647,33.33333333333333,2.5,25.0,100.0,1.0
Albert BUCHE,SUI,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Albert GUINCHARD,SUI,5,0,0,2,0.0,0.0,14.814814814814811,0.0,25.0,100.0,1.0
Albert HEREMANS,BEL,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Albert QUIXALL,ENG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Albert RUST,FRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Albert SHESTERNYOV,URS,14,0,0,3,0.0,0.0,48.14814814814815,0.0,50.0,100.0,3.0
Alberto ACHA,BOL,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alberto BAEZA,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alberto CARDACCIO,URU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alberto CHIVIDINI,ARG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Alberto DENEGRI,PER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alberto FOUILLOUX,CHI,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Alberto GALATEO,ARG,1,1,0,1,1.0,5.88235294117647,0.0,25.0,0.0,100.0,
Alberto GALLARDO,PER,4,2,0,1,0.5,11.76470588235294,11.11111111111111,12.5,0.0,100.0,0.0
Alberto GARCIA ASPE,MEX,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Alberto GOMEZ,URU,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Alberto GONZALEZ,ARG,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Alberto GONZALEZ,PAR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,1.0
Alberto GORRIZ,ESP,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Alberto MARIOTTI,ARG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alberto QUINTANO,CHI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alberto SAINZ,ARG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alberto SORIA,PER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alberto TARANTINI,ARG,12,1,0,2,0.0833333333333333,5.88235294117647,40.74074074074074,2.083333333333333,25.0,100.0,1.0
Alberto VALENTINI,CHI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alberto VILLALTA,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Albin KITZINGER,GER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alcides GHIGGIA,URU,4,4,0,1,1.0,23.52941176470588,11.11111111111111,25.0,0.0,100.0,0.0
Aldo CAMPATELLI,ITA,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Aldo DONATI,ITA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Aldo DONELLI,USA,1,1,0,1,1.0,5.88235294117647,0.0,25.0,0.0,100.0,
Aldo MALDERA,ITA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Aldo OLIVIERI,ITA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Aldo POY,ARG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Aldo SERENA,ITA,11,1,0,2,0.0909090909090909,5.88235294117647,37.03703703703704,2.272727272727273,25.0,100.0,1.0
Alejandro DOMINGUEZ,MEX,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Alejandro MANCUSO,ARG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alejandro SCOPELLI,ARG,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
Alejandro VILLANUEVA,PER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alekos ALEXANDRIS,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandar ATANACKOVIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandar IVOS,YUG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Aleksandar KOSTOV,BUL,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Aleksandar MARKOV,BUL,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Aleksandar PETAKOVIC,YUG,7,2,0,2,0.2857142857142857,11.76470588235294,22.22222222222222,7.142857142857142,25.0,100.0,1.0
Aleksandar SHALAMANOV,BUL,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Aleksandar TIRNANIC,YUG,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Aleksandr BORODYUK,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandr BORODYUK,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandr BORODYUK,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandr BORODYUK,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandr BUBNOV,URS,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Aleksandr IVANOV,URS,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
Aleksandr MOSTOVOI,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandr UVAROV,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Aleksandr ZAVAROV,URS,7,2,0,2,0.2857142857142857,11.76470588235294,22.22222222222222,7.142857142857142,25.0,100.0,1.0
Aleksandre CHIVADZE,URS,9,1,1,2,0.1111111111111111,5.88235294117647,29.629629629629623,2.7777777777777777,25.0,87.5,1.0
Aleksei MAMYKIN,URS,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Alen BOKSIC,YUG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Alessandro ALTOBELLI,ITA,11,4,0,2,0.3636363636363636,23.52941176470588,37.03703703703704,9.090909090909092,25.0,100.0,1.0
Alessandro COSTACURTA,ITA,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
Alessandro DEL PIERO,ITA,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
Alessandro FRIGERIO,SUI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alessandro NESTA,ITA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Alex CZERNIATYNSKI,BEL,9,1,0,2,0.1111111111111111,5.88235294117647,29.629629629629623,2.7777777777777777,25.0,100.0,1.0
Alex GRAAFLAND,NED,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alex McLEISH,SCO,9,0,0,3,0.0,0.0,29.629629629629623,0.0,50.0,100.0,1.0
Alex PARKER,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alex SCOTT,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alex STEPNEY,ENG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alex THEPOT,FRA,4,0,0,2,0.0,0.0,11.11111111111111,0.0,25.0,100.0,1.0
Alex VILLAPLANE,FRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alex WILSON,SCO,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alexander HORVATH,TCH,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Alexander VENCEL,TCH,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alexander WOOD,USA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alexandre GUIMARAES,CRC,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alexandru CUEDAN,ROU,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alexandru NEAGU,ROU,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Alexey KORNEEV,URS,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Alexi LALAS,USA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alexis ALEXIOU,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alexis ALEXOUDIS,GRE,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Alexis CHANTRAINE,BEL,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alexis MENDOZA,COL,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Alf HALAND,NOR,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
Alf MARTINSEN,NOR,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alf RAMSEY,ENG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfons VAN BRANDT,BEL,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alfonse PEETERS,BEL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfonso DOMINGUEZ,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alfonso LARA,CHI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfonso LORENZO,ARG,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alfonso MONTEMAYOR,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfonso PEREIRA,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alfonso PORTUGAL,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfonso SILVA,ESP,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Alfred ASTON,FRA,3,0,0,2,0.0,0.0,7.4074074074074066,0.0,25.0,100.0,1.0
Alfred EISENBEISSER,ROU,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alfred HOERTNAGL,AUT,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfred JAECK,SUI,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alfred KELBASSA,FRG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Alfred KOERNER,AUT,8,3,0,2,0.375,17.647058823529413,25.925925925925924,9.375,25.0,100.0,1.0
Alfred McMICHAEL,NIR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Alfred PFAFF,FRG,6,1,0,1,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,0.0,100.0,0.0
Alfred PHIRI,RSA,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
Alfred SCHMIDT,FRG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Alfred TEINITZER,AUT,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Alfredo DE VINCENZI,ARG,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Alfredo DEL AGUILA,MEX,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Alfredo DI STEFANO,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfredo FONI,ITA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Alfredo HERNANDEZ,MEX,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Alfredo MENDOZA,PAR,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Alfredo PEREZ,ARG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfredo QUESADA,PER,6,0,1,1,0.0,0.0,18.51851851851852,0.0,0.0,87.5,2.0
Alfredo ROJAS,ARG,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Alfredo SANCHEZ,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfredo TENA,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Alfredo TORRES,MEX,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Alfredo VASQUEZ,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali BENCHEIKH,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali BOUMNIJEL,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali EL KHATTABI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali FERGANI,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali KAABI,TUN,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Ali Mohammed EL KAF,EGY,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Ali PARWIN,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali Reza GHESHGHAIAN,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali SHOJAEI,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Ali Thani JUMAA,UAE,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Alim BEN MABROUK,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
